446,190,848
447,195,846
448,200,141
449,205,845
450,210,846
451,215,845
452,220,848
453,225,852
454,230,845
455,235,848
456,240,843
457,245,847
458,250,855
459,255,847
460,250,847
461,245,843
462,240,848
463,235,851
464,230,847
465,225,843
466,220,844
467,215,847
468,210,850
469,205,848
470,200,846
471,195,848
472,190,848
473,185,847
474,180,848
475,175,848
476,170,849
477,165,848
478,160,847
479,155,843
480,150,846
481,145,151
482,140,848
483,135,847
484,130,851
485,125,848
486,120,141
487,115,845
488,110,846
489,105,219
490,100,846
491,95,140
492,90,851
493,85,135
494,80,144
495,75,848
496,70,137
497,65,850
498,60,135
499,55,144
500,50,845
501,45,137
502,40,850
503,35,138
504,30,146
505,25,134
506,20,140
507,15,851
508,10,135
509,5,140
510,0,134
511,5,134
512,10,135
513,15,134
514,20,848
515,25,138
516,30,142
517,35,137
518,40,139
519,45,847
520,50,140
521,55,850
522,60,136
523,65,849
524,70,134
525,75,141
526,80,848
527,85,137
528,90,846
529,95,139
530,100,852
531,105,847
532,110,144
533,115,844
534,120,141
535,125,847
536,130,843
537,135,854
538,140,845
539,145,140
540,150,847
541,155,848
542,160,849
543,165,848
544,170,141
545,175,848
546,180,845
547,185,843
548,190,846
549,195,850
550,200,846
551,205,847
552,210,848
553,215,846
554,220,852
555,225,849
556,230,849
557,235,845
558,240,843
559,245,848
560,250,848
561,255,845
562,250,846
563,245,845
