1,391,283
2,392,280
3,393,246
4,394,272
5,395,260
6,396,243
7,397,270
8,398,251
9,399,250
10,400,268
11,401,250
12,402,259
13,403,276
14,404,247
15,405,279
16,406,285
17,407,266
18,408,299
19,409,291
20,410,277
21,411,314
22,412,286
23,413,292
24,414,320
25,415,294
26,416,301
27,417,322
28,418,287
29,419,323
30,420,317
31,421,298
32,422,338
33,423,326
34,424,307
35,425,355
36,426,327
37,427,340
38,428,347
39,429,336
40,430,358
41,431,375
42,432,329
43,433,392
44,434,386
45,435,378
46,436,401
47,437,414
48,438,402
49,439,460
50,440,410
51,441,461
52,442,480
53,443,472
54,444,455
55,445,523
56,446,497
57,447,570
58,448,510
59,449,550
60,450,597
61,451,599
62,452,581
63,453,668
64,454,649
65,455,735
66,456,698
67,457,764
68,458,782
69,459,851
70,460,848
71,461,852
72,462,850
73,463,848
74,464,849
75,465,851
76,466,847
77,467,851
78,468,851
79,469,852
80,470,849
81,471,851
82,472,849
83,473,850
84,474,851
85,475,847
86,476,848
87,477,849
88,478,850
89,479,849
90,480,849
91,481,849
92,482,847
93,483,847
94,484,845
95,485,848
96,486,848
97,487,847
98,488,845
99,489,845
100,490,848
101,491,846
102,492,846
103,493,848
104,494,844
105,495,844
106,496,845
107,497,843
108,498,846
109,499,846
110,500,848
111,501,844
112,502,844
113,503,844
114,504,844
115,505,847
116,506,846
117,507,847
118,508,847
119,509,845
120,510,844
121,511,844
122,512,846
123,511,849
124,510,848
125,509,848
126,508,848
127,507,843
128,506,843
129,505,848
130,504,847
131,503,847
132,502,845
133,501,844
134,500,845
135,499,847
136,498,846
137,497,846
138,496,846
139,495,844
140,494,844
141,493,847
142,492,845
143,491,844
144,490,847
145,489,847
146,488,848
147,487,843
148,486,845
149,485,847
150,484,847
151,483,844
152,482,850
153,481,850
154,480,850
155,479,846
156,478,846
157,477,852
158,476,849
159,475,850
160,474,850
161,473,851
162,472,850
163,471,852
164,470,848
165,469,849
166,468,849
167,467,848
168,466,851
169,465,850
170,464,850
171,463,850
172,462,849
173,461,848
174,460,850
175,459,852
176,458,852
177,457,851
178,456,823
179,455,802
180,454,765
181,453,674
182,452,685
183,451,714
184,450,633
185,449,621
186,448,615
187,447,584
188,446,848
189,445,562
190,444,534
191,443,579
192,442,529
193,441,476
194,440,518
195,439,484
196,438,467
197,437,456
198,436,425
199,435,455
200,434,440
201,433,386
202,432,430
203,431,413
204,430,383
205,429,399
206,428,369
207,427,367
208,426,386
209,425,333
210,424,352
211,423,364
212,422,317
213,421,348
214,420,342
215,419,314
216,418,350
217,417,319
218,416,307
219,415,341
220,414,308
221,413,303
222,412,325
223,411,287
224,410,305
225,409,307
226,408,271
227,407,306
228,406,295
229,405,267
230,404,304
231,403,283
232,402,271
233,401,301
234,400,269
235,399,276
236,398,296
237,397,259
238,396,288
239,395,290
240,394,261
241,393,297
242,392,286
243,391,265
244,390,303
245,389,275
246,388,272
247,387,298
248,386,266
249,385,279
250,384,292
251,383,256
252,382,852
253,381,288
254,380,259
255,379,299
256,378,279
257,377,266
258,376,301
259,375,270
260,374,275
261,373,296
262,372,261
263,371,282
264,370,287
265,369,252
266,368,290
267,367,282
268,366,260
269,365,298
270,364,276
271,363,267
272,362,300
273,361,268
274,360,275
275,359,295
276,358,258
277,357,285
278,356,289
279,355,257
280,354,294
281,353,281
282,352,264
283,351,302
284,350,278
285,349,273
286,348,303
287,347,267
288,346,281
289,345,294
290,344,257
291,343,290
292,342,287
293,341,260
294,340,300
295,339,280
296,338,268
297,337,300
298,336,269
299,335,276
300,334,296
301,333,260
302,332,281
303,331,289
304,330,256
305,329,291
306,328,282
307,327,259
308,326,299
309,325,276
310,324,269
311,323,298
312,322,268
313,321,275
314,320,292
315,319,255
316,318,288
317,317,287
318,316,256
319,315,296
320,314,279
321,313,264
322,312,301
323,311,273
324,310,271
325,309,298
326,308,266
327,307,281
328,306,293
329,305,255
330,304,287
331,303,286
332,302,259
333,301,296
334,300,281
335,299,265
336,298,301
337,297,271
338,296,274
339,295,297
340,294,265
341,293,280
342,292,291
343,291,254
344,290,290
345,289,282
346,288,259
347,287,295
348,286,275
349,285,265
350,284,298
351,283,268
352,282,272
353,281,292
354,280,258
355,279,282
356,278,289
357,277,251
358,276,289
359,275,279
360,274,260
361,273,297
362,272,275
363,271,265
364,270,298
365,269,267
366,268,274
367,267,293
368,266,257
369,265,284
370,264,288
371,263,255
372,262,292
373,261,280
374,260,264
375,259,299
376,258,274
377,257,270
378,256,297
379,255,264
380,254,849
381,253,291
382,252,256
383,251,288
384,250,285
385,249,259
386,248,294
387,247,278
388,246,264
389,245,297
390,244,272
391,243,269
392,242,298
393,241,262
394,240,277
395,241,288
396,242,251
397,243,285
398,244,283
399,245,256
400,246,294
401,247,276
402,248,264
403,249,295
404,250,270
405,251,269
406,252,291
407,253,259
408,254,278
409,255,285
410,256,250
411,257,287
412,258,280
413,259,259
414,260,296
415,261,272
416,262,264
417,263,298
418,264,266
419,265,272
420,266,294
421,267,255
422,268,282
423,269,286
424,270,254
425,271,290
426,272,280
427,273,262
428,274,298
429,275,273
430,276,268
431,277,297
432,278,266
433,279,274
434,280,294
435,281,259
436,282,283
437,283,288
438,284,256
439,285,293
440,286,280
441,287,263
442,288,298
443,289,273
444,290,270
445,291,299
446,292,266
447,293,278
448,294,291
449,295,254
450,296,288
451,297,285
452,298,260
453,299,296
454,300,281
455,301,264
456,302,301
457,303,271
458,304,273
459,305,297
460,306,262
461,307,281
462,308,291
463,309,255
464,310,289
465,311,287
466,312,260
467,313,299
468,314,279
469,315,269
470,316,302
471,317,272
472,318,277
473,319,297
474,320,265
475,321,284
476,322,295
477,323,259
478,324,293
479,325,289
480,326,266
481,327,304
482,328,281
483,329,272
484,330,305
485,331,274
486,332,281
487,333,302
488,334,264
489,335,290
490,336,295
491,337,266
492,338,301
493,339,288
494,340,270
495,341,306
496,342,281
497,343,277
498,344,304
499,345,271
500,346,287
501,347,300
502,348,262
503,349,292
504,350,294
505,351,263
506,352,304
507,353,284
508,354,271
509,355,306
510,356,277
511,357,276
512,358,301
513,359,269
514,360,285
515,361,295
516,362,261
517,363,295
518,364,291
519,365,265
520,366,302
521,367,281
522,368,274
523,369,304
524,370,275
525,371,280
526,372,301
527,373,266
528,374,288
529,375,295
530,376,262
531,377,297
532,378,291
533,379,268
534,380,305
535,381,282
536,382,275
537,383,306
538,384,274
539,385,282
540,386,302
541,387,265
542,388,292
543,389,294
544,390,265
545,391,302
546,392,289
547,393,269
548,394,307
549,395,281
550,396,280
551,397,307
552,398,275
553,399,287
554,400,301
555,401,267
556,402,296
557,403,299
558,404,269
559,405,308
560,406,293
561,407,280
562,408,313
563,409,290
564,410,290
565,411,319
566,412,282
567,413,305
568,414,319
569,415,287
570,416,314
571,417,319
572,418,295
573,419,336
574,420,313
575,421,313
576,422,349
577,423,324
578,424,321
579,425,360
580,426,329
581,427,360
582,428,353
583,429,338
584,430,379
585,431,382
586,432,349
587,433,418
588,434,399
589,435,404
590,436,421
591,437,418
592,438,437
593,439,467
594,440,408
595,441,481
596,442,488
597,443,496
598,444,497
599,445,539
600,446,521
601,447,610
602,448,538
603,449,594
604,450,633
605,451,628
606,452,595
607,453,684
608,454,661
609,455,746
610,456,704
611,457,781
612,458,799
613,459,850
614,460,850
615,461,847
616,462,848
617,463,847
618,464,848
619,465,848
620,466,852
621,467,851
622,468,849
623,469,850
624,470,847
625,471,848
626,472,850
627,473,850
628,474,847
629,475,850
630,476,850
631,477,851
632,478,848
633,479,846
634,480,847
635,481,849
636,482,848
637,483,849
638,484,847
639,485,845
640,486,848
641,487,848
642,488,847
643,489,848
644,490,846
645,491,847
646,492,846
647,493,845
648,494,846
649,495,846
650,496,846
651,497,847
652,498,846
653,499,846
654,500,843
655,501,846
656,502,846
657,503,843
658,504,846
659,505,847
660,506,848
661,507,845
662,508,844
663,509,848
664,510,847
665,511,843
666,512,845
667,511,847
668,510,847
669,509,844
670,508,846
671,507,848
672,506,844
673,505,848
674,504,846
675,503,847
676,502,847
677,501,844
678,500,847
679,499,846
680,498,844
681,497,848
682,496,849
683,495,845
684,494,845
685,493,846
686,492,844
687,491,845
688,490,846
689,489,845
690,488,844
691,487,848
692,486,848
693,485,847
694,484,846
695,483,849
696,482,848
697,481,849
698,480,848
699,479,850
700,478,849
701,477,850
702,476,846
703,475,850
704,474,852
705,473,851
706,472,848
707,471,850
708,470,850
709,469,850
710,468,847
711,467,849
712,466,851
713,465,850
714,464,848
715,463,850
716,462,850
717,461,849
718,460,848
719,459,848
720,458,850
721,457,850
722,456,790
723,455,788
724,454,755
725,453,672
726,452,707
727,451,694
728,450,616
729,449,623
730,448,607
731,447,588
732,446,848
733,445,528
734,444,544
735,443,550
736,442,491
737,441,482
738,440,488
739,439,450
740,438,481
741,437,433
742,436,419
743,435,454
744,434,416
745,433,386
746,432,416
747,431,388
748,430,390
749,429,375
750,428,340
751,427,370
752,426,366
753,425,324
754,424,365
755,423,343
756,422,325
757,421,346
758,420,316
759,419,320
760,418,339
761,417,294
762,416,316
763,415,324
764,414,293
765,413,317
766,412,308
767,411,287
768,410,321
769,409,291
770,408,286
771,407,316
772,406,278
